id;budget;genres;imdb_id;original_title;overview;popularity;poster_path;production_countries;release_date;title;vote_average;vote_count
38661;0;[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}];tt0028345;Tarzan Escapes;White hunter Captain Fry tries to take Tarzan back to civilization, caged for public display. He arrives in the jungle with Jane's cousins, Eric and Rita who want Jane's help in claiming a fortune left her.;1.610.075;/xLswXmXrUUXOWBa3CZBPt0Eg9RH.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];06/11/1936;Tarzan Escapes;6.3;14
40044;0;[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}];tt0032007;Tarzan Finds a Son!;A young couple die in a plane crash in the jungle. Their son is found by Tarzan and Jane who name him Boy and raise him as their own. Five years later a search party comes to find the young heir to millions of dollars. Jane agrees, against Tarzan's will, to lead them to civilization.;240.912;/gMD1hglDfWVjZ18IhiQFjoXcB1o.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];16/06/1939;Tarzan Finds a Son!;5.8;22
15657;0;[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}];tt0437503;Tarzan II;Experience the beginning of the legend with Disney's Tarzan Ⅱ, a hilarious, all-new, animated motion picture loaded with laughs, irresistible new songs by Phil Collins, and the inspired voice talent of Glenn Close, George Carlin, and Emmy Award winner Brad Garrett. Before he was King of the Jungle, Tarzan was an awkward young kid just trying to fit in. When one of his missteps puts his family in jeopardy, Tarzan decides they would be better off without him. His thrilling new journey brings him face to face with the mysterious Zugor, the most powerful force in the land. Together, Tarzan and Zugor discover that being different is not a weakness and that friends and family are the greatest strength of all. This action-packed adventure is sure to delight the entire family. Get ready to GO APE over Disney's wild, new Tarzan Ⅱ.;6.668.987;/4PMZm53uFvq1eSgNbosr9xJTCM1.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];13/06/2005;Tarzan II;6.0;231
26845;0;[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}];tt0023551;Tarzan the Ape Man;James Parker and Harry Holt are on an expedition in Africa in search of the elephant burial grounds that will provide enough ivory to make them rich. Parker's beautiful daughter Jane arrives unexpectedly to join them. Jane is terrified when Tarzan and his ape friends first abduct her, but when she returns to her father's expedition she has second thoughts about leaving Tarzan.;4.179.063;/b3gIKrH1VjwL7bFwqgbnXGLorCl.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];02/04/1932;Tarzan the Ape Man;6.5;42
76084;0;[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}];tt0052275;Tarzan's Fight for Life;Dr. Sturdy is trying to establish a modern hospital in the jungle. His efforts are strongly opposed by Futa, the witch doctor, and Ramo, a native warrior.;0.37709;/dVwow1LxPacP0ln4KV4AutER397.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];15/08/1958;Tarzan's Fight for Life;4.0;1
43205;0;[{'id': 12, 'name': 'Adventure'}];tt0053334;Tarzan's Greatest Adventure;The greatest adventure of jungle king Tarzan. Four British villains raid a settlement to obtain explosives for use in a diamond mine. In doing so they nearly destroy the settlement, so Tarzan pursues them to their mine.;0.334816;/qGnkryQ63XJxGzGsLHjPXuqixUE.jpg;[];08/07/1959;Tarzan's Greatest Adventure;7.0;4
206145;0;[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}];tt0041947;Tarzan's Magic Fountain;An expedition tries to enlist Tarzan's help in finding the secret Blue Valley, which legend says is the location of a miraculous fountain of youth.;0.757377;/fvsJNYw2RLUVHRwSDcETV6gOKxF.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];05/02/1949;Tarzan's Magic Fountain;5.5;2
40045;0;[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}];tt0035419;Tarzan's New York Adventure;Circus owner Buck Rand kidnaps Boy to perform in his show. He forces a pilot to fly him, Boy and his animal trainer out of the jungle. Tarzan and Jane follow them to New York. At a trial over custody of Boy, Tarzan becomes violent and is jailed. With the help of the pilot's girlfriend Tarzan (who has since escaped, diving off the Brooklyn Bridge) finds the circus. He and the circus elephants complete the classic rescue.;417.024;/cMQP9JZElE0nM8lBPqMsBSJlL9R.jpg;[];01/05/1942;Tarzan's New York Adventure;5.7;21
73551;0;[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}];tt0045220;Tarzan's Savage Fury;The jungle king's cousin tries to get him to help find a diamond treasure.;0.666707;/8sgM6fZnpZNDl4LsPHkxuwEMH7v.jpg;[];14/03/1952;Tarzan's Savage Fury;5.0;2
40214;0;[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}];tt0034266;Tarzan's Secret Treasure;A scientific expedition happens to discover that gold exits on Tarzan's escarpment. The villainous Medford and Vandermeer kidnap Jane and Boy to extort from Tarzan the location of the gold. Everyone is captured by wicked natives. Tarzan and his elephants rush to the rescue.;1.290.506;/tTp12L1qu3mdCsbYHQgIgtAc1C7.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];01/12/1941;Tarzan's Secret Treasure;5.5;13
29748;0;[{'id': 27, 'name': 'Horror'}];tt0065073;Taste the Blood of Dracula;Three elderly distinguished gentlemen are searching for some excitement in their boring borgoueis lives and gets in contact with one of count Dracula's servants. In a nightly ceremony they restore the count back to life. The three men killed Dracula's servant and as a revenge, the count makes sure that the gentlemen are killed one by one by their own sons.;3.952.446;/rAjadi01hFHqIi4wdBvlzWorg9N.jpg;[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}];07/05/1970;Taste the Blood of Dracula;5.9;42
72105;50000000;[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}];tt1637725;Ted;John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.;19.638.605;/yLdP2vDa1BqxLSbikGypGtAEOGe.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];29/06/2012;Ted;6.3;4811
214756;68000000;[{'id': 35, 'name': 'Comedy'}];tt2637276;Ted 2;Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.;42.061.481;/A7HtCxFe7Ms8H7e7o2zawppbuDT.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];25/06/2015;Ted 2;6.2;2524
177888;0;[{'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10770, 'name': 'TV Movie'}];tt2325989;Teen Beach Movie;"Cowabunga! Catch a perfect wave of fun in the sun, splashed with excitement, surprises and budding romance. Life's a beach for surfers Brady (Ross Lynch) and McKenzie (Maia Mitchell) – until a rogue wave magically transports them inside the classic '60s beach party flick, ""Wet Side Story,"" where a full-blown rivalry between bikers and surfers threatens to erupt. There, amidst a sea of surfing, singing and dancing, Brady and Mack accidentally change the storyline, and the film’s dreamy hero and heroine fall for them instead of for each other! Can our heroes get the plot back on track, or will they be trapped there forever? Overflowing with hilarious comedy and high-energy musical numbers, ""Teen Beach Movie"" makes it an endless summer all year long!";4.909.843;/vPdz4rk4TzfihH9w72VcGaQCDNq.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];19/07/2013;Teen Beach Movie;6.1;212
11824;0;[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}];tt0090142;Teen Wolf;What's a high school kid got to do to be popular? Just let down his hair and howl! Starring Michael J. Fox (Back to the Future) Teen Wolf is an outrageous comedy about a shy teenager with more than a changing voice to contend with... he's a budding young werewolf! And when his new-found powers help him score at basketball - and with the popular girls - he has some pretty hairy decisions to make.;10.940.057;/3TKJbKNpHvRP8YVnwbgfok41AAC.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];23/08/1985;Teen Wolf;6.0;292
15582;0;[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}];tt0094118;Teen Wolf Too;Although awkward college student Todd Howard is particularly adept at science, he's paying for school with an athletic scholarship that he will lose should he not fare well in an upcoming boxing tournament. Luckily for Todd, he has inherited the same family curse that once turned his cousin into a werewolf. As he transforms into the hairy, fanged, howling monster, he finds both his physical agility and his popularity skyrocketing -- but at what cost?;4.604.439;/1YFTOfqWhlTQzWy0TPYF4XRGo7Y.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];20/11/1987;Teen Wolf Too;3.8;47
1498;13500000;[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}];tt0100758;Teenage Mutant Ninja Turtles;A quartet of mutated humanoid turtles clash with an uprising criminal gang of ninjas;13.184.585;/cok0SSxmD7fYeZj6l9XOr2mb0YL.jpg;[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}];30/03/1990;Teenage Mutant Ninja Turtles;6.5;486
98566;125000000;[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}];tt1291150;Teenage Mutant Ninja Turtles;The city needs heroes. Darkness has settled over New York City as Shredder and his evil Foot Clan have an iron grip on everything from the police to the politicians. The future is grim until four unlikely outcast brothers rise from the sewers and discover their destiny as Teenage Mutant Ninja Turtles. The Turtles must work with fearless reporter April and her wise-cracking cameraman Vern Fenwick to save the city and unravel Shredder's diabolical plan.;22.337.973;/oDL2ryJ0sV2bmjgshVgJb3qzvwp.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];07/08/2014;Teenage Mutant Ninja Turtles;5.8;2677
1497;25000000;[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}];tt0103060;Teenage Mutant Ninja Turtles II: The Secret of the Ooze;The Turtles and the Shredder battle once again, this time for the last cannister of the ooze that created the Turtles, which Shredder wants to create an army of new mutants.;7.994.266;/HD4LtUw4Ono9tzgwWOhHpHcjkj.jpg;[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}];22/03/1991;Teenage Mutant Ninja Turtles II: The Secret of the Ooze;5.8;290
1499;21000000;[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}];tt0108308;Teenage Mutant Ninja Turtles III;The four turtles travel back in time to the days of the legendary and deadly samurai in ancient Japan, where they train to perfect the art of becoming one. The turtles also assist a small village in an uprising.;813.688;/bax6hItUe0XSeyO25J5V7hhgkkZ.jpg;[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}];17/03/1993;Teenage Mutant Ninja Turtles III;5.1;189
308531;135000000;[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}];tt3949660;Teenage Mutant Ninja Turtles: Out of the Shadows;After supervillain Shredder escapes custody, he joins forces with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang.;13.047.776;/5BCpxPLyp4wGcTribpZ6WtNkVJ5.jpg;[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}];01/06/2016;Teenage Mutant Ninja Turtles: Out of the Shadows;5.8;984
286548;0;[{'id': 28, 'name': 'Action'}];tt3462696;TEKKEN: A Man Called X;A young man, Kazuya Mishima, wakes up alone in an unfamiliar hotel room without any recollection of who he is or how he got there. He is tormented by flashes of his past and by the face of an ominous stranger. The next thing he knows, Kazuya is ambushed and kidnapped by an underground crime organization and, soon after, turned into a ruthless assassin.  During a mission to assassinate a man named Brian Fury, Kazuya finds that his target harbors clues to his true identity. With the help of Fury and a female assassin, Kazuya follows the clues, leading him to the lab of his reoccurring flashbacks. Here, he will finally confront his past and the ominous man of his nightmares - Heihachi Mishima, face the ultimate betrayal, and Ieam the truth about who, and what, he really is.  TEKKEN 2: KAZUYA’S REVENGE is non-stop action from the first scene to the last.;7.415.328;/mgr0lSUeBsbNiKEhsqQPmqasrpO.jpg;[{'iso_3166_1': 'US', 'name': 'United States of America'}];12/08/2014;TEKKEN: Kazuya's Revenge;4.1;30
113219;0;[{'id': 878, 'name': 'Science Fiction'}];tt0111385;TekWar;After four years, Jake Cardigan is prematurely awoken from his fifteen year cryogenic punishment to a world very different than the one he knew. Much more than before 'Tek', the highly-addictive electronic designer narcotic of the 21st century, seems to be prevalent. His wife has divorced him and disappeared together with their son. He wants them back and he wants justice for those undercover policemen who were murdered by unknown conspirators which led to his imprisonment for a crime he did not commit.;0.660737;/zNVSeFg1P1stsPbWXKMpMouzX9C.jpg;[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}];23/01/1994;TekWar;5.4;8
113210;0;[{'id': 878, 'name': 'Science Fiction'}];tt0111386;TekWar: TekJustice;21st Century detective Jake Cardigan is arrested for murdering the husband of his ex-wife. It seems like a frame up, yet Cardigan refuses to let the authorities investigate further or even deny any involvement in the killing.;0.324203;/mGzFt1PojAjUiEql8dodonWyBYO.jpg;[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}];14/05/1994;TekWar: TekJustice;6.0;1
113215;0;[{'id': 878, 'name': 'Science Fiction'}];tt0111387;TekWar: TekLab;The actual sword of Excalibur has been stolen in London, and futuristic detectives Jake Cardigan and Sid Gomez are assigned to track it down and to find out who is trying to block the British reign from its rightful heir.;0.444773;/1qS1VOiLqZxCr8uxWK22XMPIBsv.jpg;[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}];27/02/1994;TekWar: TekLab;7.3;3
113209;0;[{'id': 878, 'name': 'Science Fiction'}];tt0111388;TekWar: TekLords;Drug lords take over the empire left by convicted Sonny Hokori.;0.112734;/qnc71ZeqiK7vmTxDUw7wrkgrxVJ.jpg;[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}];20/02/1994;TekWar: TekLords;6.0;1
23676;0;[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}];tt0304808;Ten Minutes Older: The Trumpet;Ten Minutes Older is a 2002 film project consisting of two compilation feature films entitled The Trumpet and The Cello. The project was conceived by the producer Nicolas McClintock[1] as a reflection on the theme of time at the turn of the Millennium. Fifteen celebrated film-makers were invited to create their own vision of what time means in ten minutes of film.;1.134.635;/88ZOVKIuB9FRHFeCXM7EmxVkSQK.jpg;[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'FI', 'name': 'Finland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}];18/05/2002;Ten Minutes Older: The Trumpet;6.8;8
